id,retweet_count,favorite_count,retweets_captured
727598489618755584,0,0,0
724617209226604544,0,0,0
725054458338537473,0,0,0
723588078015647744,0,0,0
722904734168780802,20,11,1
727561068629782528,0,0,0
725768482281893889,0,0,0
725724411047768065,0,0,0
726102072760754176,0,0,0
725328660643745792,0,0,0
724565136376123394,38,48,1
726199455020638212,4,1,1
727598389492219905,0,0,0
724508104101076993,0,0,0
723305749246545920,0,0,0
726502246872047616,0,0,0
723294672400093184,2,0,1
725840493314211841,1,0,1
726458220261208064,0,0,0
726152503801290752,0,0,0
727621582797971456,2,0,1
726444350473908225,2,0,1
725170120876654592,5,5,1
725113914787135488,0,0,0
723908082514821120,1,0,1
726057325539160064,0,0,0
726075311318700032,0,0,0
723394691341807619,0,0,0
724580128626466816,0,0,0
725674243233554432,1,0,1
727499431310827522,0,0,0
723645703780634624,0,0,0
725201703658749952,22,23,5
726162168882728962,5,1,1
724944509373714432,0,0,0
727507241662697472,24,20,1
724803227057807361,2,0,1
724809474410700800,0,0,0
724829541689122816,0,0,0
726398594157285376,0,0,0
723391784517136385,0,0,0
723974754558980096,20,25,2
723324986962907136,0,0,0
715001463651635201,13,9,1
725746871751168000,35,57,1
724922979461808128,0,0,0
723330960788455424,0,0,0
725131302345691136,0,0,0
726424855692857346,1,0,1
724371779804889088,0,0,0
723283475239825408,0,0,0
727506594934611968,19,37,1
727648561102360576,0,0,0
725993339493974016,0,0,0
724119455249223680,0,0,0
721926955956899840,192,128,1
723420377431470080,14,24,1
724940565595443200,6,3,1
726053772049309697,0,0,0
725791278646988800,25,51,4
725107275833180161,53,97,1
723674694168264704,0,0,0
723359397779369986,0,0,0
726602629900558336,0,0,0
724363411035938816,16,18,1
724335456347938816,11,8,1
723855228689375233,0,0,0
725165055860314114,0,0,0
726395616692178944,164,178,1
725922556360855552,136,159,1
725084317546852352,9,9,1
724920273854730244,219,342,2
724438356805836800,1,2,1
723305342260617216,77,63,1
723206056831275012,6,5,1
726382681743888385,0,0,0
727468727541764096,11,10,2
725095363368067072,0,0,0
726465294873583617,6,4,1
726107886552666112,0,0,0
724621566684762112,6,3,1
725423075689422848,2,1,1
724585011387740160,0,0,0
723093952425943040,0,0,0
726417674981412865,0,0,0
724536630648946688,2,1,1
724696655379968001,0,0,0
722881727627014144,10,14,1
723454988278624258,0,0,0
724388129843630081,4,4,1
724992110072569856,1,0,1
725620407303323648,0,0,0
725452840739680257,4,1,1
726030801876324352,0,0,0
723251453343588352,0,0,0
726127131974098945,0,0,0
727548244088229888,1,1,1
727500734128754690,0,0,0
723880733870292993,0,0,0
723155127524192256,1,0,1
727565114115821569,0,0,0
727466839295426561,0,0,0
723526848219500544,0,0,0
716748799344054273,119,96,1
725637004747120641,0,0,0
725027588587028480,0,0,0
721754186853982208,1,2,1
723376147698851840,0,0,0
725485500551688192,34,40,3
725500613329604608,0,0,0
724572859629068288,0,0,0
725110230800056320,0,0,0
726140878285365248,35,58,1
725427741785468928,89,206,1
725831911818424320,1,0,1
725319078559232001,21,44,2
725387456728559617,2,3,1
726018292608045056,0,0,0
723123167137542144,0,0,0
727555580232105984,0,0,0
724951672439640064,7,6,1
726089418285551618,0,0,0
726192403959275520,12,14,1
725146813100101634,0,0,0
726085337827663872,10,9,1
725365496057573376,1,0,1
726126427691577344,215,172,3
725431222927679488,0,0,0
725366467303198720,6,14,1
725043829083099136,0,0,0
725080125109338112,0,0,0
724071193997922304,0,0,0
725126577424470016,5,0,2
727507360944627712,2,0,1
723341215748362240,0,0,0
726559730341048322,0,0,0
724973196240367616,0,0,0
725113494597689344,281,115,1
727612114421059584,0,0,0
722541840008888320,0,0,0
724753514245693440,0,0,0
724046275130224640,0,0,0
723412279476129792,0,0,0
725735743562244098,0,0,0
725536546351398914,3,6,1
722565143486455808,152,242,3
725430085948456960,22,20,1
723654865281519616,0,0,0
725367711639982080,52,70,1
723216042021904385,3,4,1
727542313631682560,3,1,1
727483387204632576,0,0,0
726535635784310784,0,0,0
723708718358126592,2,2,1
722530384701952001,6,8,1
725165904607252481,2,1,1
715683778287370243,3,3,1
727514960805384193,0,0,0
724750127131402240,0,0,0
726135129635053568,7,7,1
725188541521793025,0,0,0
725317229965881345,25,15,1
724257134481932288,0,0,0
726486353836400640,2,0,1
725713766416048132,0,0,0
723343080645103618,0,0,0
727562677665431552,0,0,0
725906739833409537,0,0,0
725504638129033216,3,2,1
724213128762793985,0,0,0
723839613052149761,0,0,0
724565914474020864,0,0,0
725709374774108160,0,0,0
726611076239003648,0,0,0
725321636283555840,0,0,0
727619537349320704,2,2,1
726262983211540481,0,0,0
726357104282447872,42,43,1
725731824098402304,1,0,1
726337201383063553,3,2,1
725855769736814592,0,0,0
725882748351733760,0,0,0
724948741363367936,0,0,0
723250991907233792,58,59,2
725730574132867072,41,60,1
727318776287494144,4,3,1
724651833226989569,0,0,0
727602592403075072,8,6,1
724471889557598208,0,0,0
723132896270114818,0,0,0
723335195252822016,0,0,0
723376501173805057,0,0,0
726210701073760257,1,4,1
726385438848638978,5,5,2
725375685561217025,0,0,0
724106226557054977,0,0,0
723810335182848000,0,0,0
722502823305347072,8,25,1
727599412319539200,11,5,1
725490994431594500,10,10,1
725681365790806016,47,160,1
723144412239286272,0,0,0
726598580979507200,0,0,0
726518028234547200,2,2,1
726103879788584960,4,5,1
723225883184496640,0,0,0
725499350789578752,0,0,0
725397368796024832,18,12,1
720262454001868803,2,4,1
723206312188846080,0,0,0
727638408353349632,7,6,1
724943616263729154,4,1,1
725857047174991873,0,0,0
723662693446492160,57,70,1
723137197755367424,0,0,0
723039329228967937,3,3,1
725014036685971456,9,9,3
725434495181017089,0,0,0
724586823662465025,5,3,1
727512699316371456,0,0,0
724996918053490688,0,0,0
726561022513938433,3,3,1
724265060957216771,7,4,1
723557568661053440,32,40,1
723276737195307008,2,1,1
725291721152679936,0,0,0
727638181093462017,1,0,1
725678931806834688,0,0,0
725805709049364481,1,0,1
726195734937255937,55,59,1
724650211218456577,4,3,1
724732158896562176,0,0,0
725501952012906496,8,5,1
724002763483525123,0,0,0
723272730984865792,1,0,1
725406998079102976,25,35,3
725014019740950529,101,153,1
726120824931934208,0,0,0
727627820713775108,0,0,0
725151491586039809,41,30,1
724222724428705792,0,0,0
724930744699772929,1,0,1
725626137687154688,0,0,0
727641690018746369,28,26,1
723601180606103552,226,218,1
725169697264570368,0,0,0
725665830495645696,0,0,0
724699733579554816,0,0,0
725300452867215360,4,5,1
724127759060987905,1,0,1
725552974726995968,2,0,1
723720678977863680,0,0,0
723922408206258176,3,3,1
723672159508254720,0,0,0
725509269588574208,0,0,0
725178763290365953,0,0,0
725816402670718977,6,0,1
725317962689708032,0,0,0
725302276823207936,0,0,0
726271560214962177,1,0,1
726156289815003136,0,0,0
724392499985416196,16,12,1
725611789581312000,0,0,0
724619476277166080,0,0,0
726243618663575552,2,5,1
725769129060274177,54,1,2
725325884459077636,3,6,1
727585674958790656,2,1,1
724202743209054208,0,0,0
720342983770578945,1,0,1
723843072002539520,0,0,0
725017535402352642,0,0,0
725122418793168898,2,0,1
725305716811005952,0,0,0
724456037730914304,22,10,1
726505108054265857,1,0,1
724051289349472256,1,2,1
726025317601689600,5,12,1
725721307732647938,1,0,1
723667148229496832,4,1,1
725389636562882560,3,1,1
723277949051400192,0,0,0
725588555897049088,3,2,1
727581921203605504,2,6,1
725465146227830784,4,2,1
725851052214353920,0,0,0
722536784421330944,19,23,1
726163919450963968,0,0,0
726226552120188928,5,8,1
727487579289874432,1,0,1
693236523773243392,127,92,1
725761878518026242,1,0,1
725780512313331714,15,14,2
724834182145400834,2,3,1
725191038483177472,0,0,0
726220208373944320,4,2,1
725270612873240576,0,0,0
727647377725767681,2,3,1
725879383425179648,0,0,0
724761434807107589,0,0,0
725959571169234944,2,2,1
725440059487473665,0,0,0
726126256702427136,18,26,1
726163374896123904,73,32,1
725779338860310530,0,0,0
725366793456353280,4,1,1
723295534878986246,0,0,0
724455051905789953,72,85,2
725458815177515008,0,0,0
725504285530836994,2,0,1
722223797328224256,16,8,1
727125227579297794,4,2,1
725274914073227268,8,5,3
725430992694038537,0,0,0
727647298797240321,0,0,0
725921392890277888,0,0,0
723886111118888960,0,0,0
724776583152717824,72,70,1
725712824966647808,3,1,1
722541726171144192,1,0,1
725715412621623298,0,0,0
725845215907446786,0,0,0
724638383134253057,0,0,0
726628981282209792,0,0,0
724108667058933760,3,2,1
723460008789327873,3,1,1
726394341317439488,8,5,1
723724696408207360,11,8,1
723309901913677824,6,1,4
723336434803838976,0,0,0
727553015494926337,0,0,0
724793953816473600,0,0,0
726016542383689729,0,0,0
723315875898626048,0,0,0
724662045530984448,4,5,1
725564502570205185,0,0,0
725694939972145152,1,1,1
726072141557424128,0,0,0
723198887377424384,492,268,13
726267246457290752,0,0,0
724645661711327233,0,0,0
726215334789832705,0,0,0
726574778409181185,8,5,1
723322892226813953,18,17,1
726170966489989120,0,0,0
723301226280935424,0,0,0
723133910578683904,3,0,1
725193328627576832,79,86,1
725163131828203520,1,0,1
726393751158022144,0,0,0
727470920244314113,0,0,0
726464641161936896,1,2,1
726265192183521281,26,35,1
726031169830158336,3,2,1
723804334107025408,0,0,0
725116555881766912,0,0,0
726128188217237504,7,6,1
725407901511094272,0,0,0
722871407835799552,12,14,1
724733212463783936,6,1,1
726049023807737856,20,7,1
724145933571743744,0,0,0
723233692848525313,0,0,0
725078742385614849,8,7,1
723593175080775680,0,0,0
726495743343624192,2,1,1
725027939683704833,0,0,0
725697926480027648,0,0,0
725860187156807680,0,0,0
724658833122058240,0,0,0
723299986738393088,6,12,1
725401520318078976,0,0,0
723612022865334273,191,224,2
725121948687044608,79,100,1
724392003765555200,0,0,0
726616291549843457,0,0,0
725612412150239232,0,0,0
726379198496030720,150,156,1
727598899943211008,1,0,1
726087196579520512,0,0,0
723902831330250757,5,5,1
726480083515482113,0,0,0
725431938983538688,0,0,0
715373494830129156,54,1,1
725026952441151489,0,0,0
725698622969384960,0,0,0
726583035823452161,0,0,0
726354185159991297,0,0,0
723309126730686464,1,0,1
723255932143038465,5,5,1
723210874618408960,2,4,1
727584512159420416,0,0,0
725379693541728256,0,0,0
726071528840941569,0,0,0
725785094074421248,8,2,1
724348502973751297,0,0,0
723303980479090689,0,0,0
724728410379935744,0,0,0
726851766000582656,460,580,1
726179061328801796,0,0,0
725121449854427136,0,0,0
724747996189982721,19,54,1
727582808454119424,0,0,0
723287875333316609,4,2,1
724706239809236992,0,0,0
725022553849389057,0,0,0
726438131877208067,3,0,1
722939061183385600,23,37,1
725829998741876737,0,0,0
725547771860795392,10,24,1
722567003957886977,83,0,1
723334250452250625,1,0,1
726558135092187136,14,19,1
724994603967893505,2,3,1
724241924807360512,143,179,1
725870296876650496,25,37,1
725362151393755136,244,120,1
725834142911488000,0,0,0
727639935210029056,6,15,1
714985245498601473,24,49,1
725383689732014081,148,195,3
724795977064808448,8,11,1
723251510080102400,3,0,1
727500771286212609,52,75,1
727511912611610624,0,0,0
724336141726445570,0,0,0
724540427286765568,8,7,1
725039965466402817,0,0,0
726346152396779520,0,0,0
725809409515999234,38,46,2
726501455671103488,5,2,1
725844481367486464,0,0,0
725125540684902400,0,0,0
723239929615114241,130,163,8
712009264303366145,1346,971,1
725736813361422337,1,0,1
725365444576563200,11,3,1
726176333261205504,0,0,0
722291924418211845,1065,12,5
725430539361116163,0,0,0
725151834483085313,5,18,1
724188193285767170,0,0,0
724665656566788096,0,0,0
726310247112036352,0,0,0
726315314162491392,2,7,1
725811095064051712,0,0,0
725823708523335680,4,3,1
725680167104843776,0,0,0
724931900587003905,10,14,1
725755956341018624,0,0,0
724236689972051968,0,0,0
722510866516545536,26,26,1
725006170021351429,88,141,1
724674006729797632,0,0,0
724738770923343872,0,0,0
724728312833167361,0,0,0
723297959304138752,27,21,1
722293593491316737,1647,1181,2
723317883015708672,4,3,1
726581925536735232,0,0,0
727586807248904195,0,0,0
721733937865826304,21,10,1
726026996451405824,0,0,0
725195957336444928,102,96,1
725129838793744384,11,27,1
725972244023906304,0,0,0
726424374874640384,1,3,1
725308080372731904,0,0,0
725157631875121152,0,0,0
725941279801012224,64,38,1
724686862078468097,0,0,0
722886928270385153,0,0,0
727640929608196096,0,0,0
723144842377744384,3,0,1
723631017064566784,0,0,0
725320024253075456,0,0,0
725933401841115136,36,20,2
723331660935233536,7,5,1
723338738005348353,0,0,0
723999777046691840,0,0,0
725144825113284608,7,4,1
705761817033883648,39,41,1
725668544596348928,0,0,0
725685876550832129,0,0,0
723616004643770368,75,99,1
724988136930086912,14,16,2
724838617689022466,0,0,0
721705958838308864,2,0,1
725149090665926656,4,16,1
726181997337534464,0,0,0
725165514306146308,0,0,0
724905511133523968,0,0,0
725380985328644096,154,193,1
725302237396885505,15,6,1
726445654084587520,0,0,0
723938913199468544,0,0,0
726167295551242245,0,0,0
717163014676295681,4569,7321,1
723252510324977664,53,63,2
726251652068433925,100,207,2
725837096842366976,7,4,1
725276445254242304,0,0,0
724653511795838976,0,0,0
727634512138645504,2,7,1
724501934699237376,0,0,0
725723519611506688,3,1,1
724272757718929408,0,0,0
724007264009498624,4,0,1
723568354099924996,44,27,1
723140484835774464,15,12,1
725096683957325824,8,11,1
725921121569116164,136,106,1
725422338339123200,0,0,0
724223640292696065,0,0,0
723560419680354304,2,0,1
727473691014107136,45,12,1
721658780912656384,69,61,1
725465891572346880,0,0,0
726309125307531268,0,0,0
726077613307924484,0,0,0
723216960306073600,0,0,0
727633139162591232,3,2,1
725033947869143041,0,0,0
723309975871741954,5,7,1
725533344755245057,0,0,0
725030266771787778,0,0,0
727515855085555712,1,0,1
725717658348478464,0,0,0
725868757826969600,1,0,1
723324514113826816,1,0,1
725352531921145856,0,0,0
725726032280621056,0,0,0
725551107729022976,0,0,0
727520620402081794,0,0,0
724060206502699008,11,7,1
724472386074988544,0,0,0
725297616129392640,0,0,0
724939678508584960,7,12,1
727505763753582592,0,0,0
725393923930230785,0,0,0
726403518404395008,0,0,0
724625471221174272,39,18,1
725088836070563840,0,0,0
722425613265584128,2,0,1
725419055860056064,0,0,0
723541123231174657,1,0,1
725806249464442880,0,0,0
725267421527863296,0,0,0
727633991369687040,8,23,1
723153628454748160,0,0,0
723319896118038528,1,1,2
722382427969216513,7,8,1
722763812336566274,565,793,1
724265114782683136,0,0,0
723281104585764864,3,3,1
726563076208758785,1,1,1
725832600330313728,21,35,1
725522350180044800,0,0,0
726397598903443457,175,123,1
726517907627331584,3,2,1
723925316268224512,4,2,1
722569044969132032,1,1,1
722587585697161216,43,52,1
723266866144120832,0,0,0
723869534080405507,10,12,1
723283680299503616,0,0,0
727556999173435392,0,0,0
726535345760800768,0,0,0
723367325219463168,14,31,1
725188490430926848,225,258,2
727571407178219521,0,0,0
723011783636574209,0,0,0
723269198302990337,4,3,1
726231001706455040,0,0,0
724431348174229505,8,4,1
725029437889241091,46,67,1
723147105343135746,0,0,0
725479674059624449,0,0,0
727621362777522177,0,0,0
725476511986278402,0,0,0
723636108232265728,2,3,1
727246069604749313,788,1063,1
727641264347357184,0,0,0
724927224344924160,4,1,1
726449796463124480,0,0,0
723155600528551936,304,195,2
725481696120823808,0,0,0
713549820724690944,5,4,1
723337176868597760,0,0,0
725364342691082240,0,0,0
724025185297403904,13,15,1
726601460344082432,0,0,0
723860498022694912,12,10,1
725079601152667648,0,0,0
724910904253489152,23,13,2
722543112384479232,484,1055,5
725587429185318912,33,37,16
723111255368695809,0,0,0
726258498477105152,0,0,0
725909861817405442,0,0,0
724482554913533952,35,24,1
725888822496493568,4,3,1
723988648786415616,17,22,1
725756833504321536,8,6,1
702785391703793664,1026,1233,1
725951111903895553,0,0,0
725767784127336448,0,0,0
725032569310306305,0,0,0
723137477603635201,21,18,1
723760613764165635,0,0,0
723674331113492485,3,0,1
727402946061832194,1,0,1
725682183944331265,0,0,0
727644196132167680,0,0,0
727466253263187968,0,0,0
725282004304973824,1,0,1
724003288258084864,3,4,1
722237344061984768,2583,3166,6
723299563512147968,47,56,1
723682826495864832,24,27,1
725914284895559681,8,17,2
723157860901904384,1,0,1
726189649840852992,0,0,0
726585426765451264,0,0,0
697791745354919937,1017,905,1
725020780677885952,2,1,1
725488671575564288,3,0,1
724663011915358208,178,181,1
723142809734156288,0,0,0
725926190934974465,0,0,0
725546486646378496,2,2,1
725663049647005697,0,0,0
723987000643055616,0,0,0
725129031075659776,0,0,0
724779951031869440,0,0,0
726624952544194560,0,0,0
724966746914983939,0,0,0
723377706499366915,0,0,0
722879490217521157,0,0,0
726584613166940161,0,0,0
725158278456553473,0,0,0
726569136839614464,44,54,2
726626802261594112,0,0,0
725033120907563013,0,0,0
724390331379265536,39,35,1
719086139437674496,12,14,1
723234525203959810,1,0,1
722568602570878977,0,0,0
726594676615200768,0,0,0
723883227069460481,0,0,0
722523369229430785,0,0,0
725417857408970753,0,0,0
726433016852008960,5,3,1
718912339156811781,22,15,1
724652887176044545,1,1,1
723316081696202752,15,7,1
726606500643246080,17,22,1
725888837528870912,4,3,1
726434635538829312,0,0,0
724736230089318400,0,0,0
722573199238696960,0,0,0
723428085224235009,1,0,1
727636320550555649,0,0,0
726436732208594945,0,0,0
727524170410647552,0,0,0
725072393291595776,16,35,1
725686596947857408,0,0,0
722517117149446145,6,2,1
720080830358503425,436,633,1
725371415961038848,29,7,1
725464296126337024,0,0,0
727499582012317697,2,1,1
723296001860083712,0,0,0
726157511804506112,0,0,0
726548825611980805,0,0,0
725142237449994241,1,0,1
725781681274114048,0,0,0
722513365239631872,2,1,1
726225867790270464,3,0,1
725668788889219073,0,0,0
726155379281817600,0,0,0
724716220033978368,0,0,0
725380353477603330,37,56,1
726276729505902592,3,3,1
723539771407126529,0,0,0
723521975818264576,0,0,0
727528284196638722,165,153,1
726572706720681984,0,0,0
724791630079860738,3,1,1
726248515303776256,4,3,1
726160491689697281,54,103,1
724647889809580037,0,0,0
726620939148906496,0,0,0
725804191063494657,0,0,0
725819321390370821,1,0,1
724701834267389953,13,14,2
723154461837934592,0,0,0
723339175517286401,0,0,0
724940439195914241,0,0,0
724092687960313856,5,1,1
726473348079837186,3,1,1
723317478747713536,1,1,1
724988478325460996,161,211,1
723189104398225408,105,94,2
725488830988558337,0,0,0
723127193753133056,0,0,0
724717150896689153,0,0,0
724770755376861185,0,0,0
723574547262267392,4,0,1
724415250741747712,7,11,1
727543348282576896,7,7,2
725397290085683201,0,0,0
724443426414952450,0,0,0
725513384930738176,1,0,1
726280479129931777,0,0,0
723592963985575936,0,0,0
723708627404623873,0,0,0
724744893856374784,0,0,0
725319784678719488,58,59,1
723906457134051329,16,32,3
724315233209085952,896,2852,5
724973283314008064,202,414,1
724767557895348225,0,0,0
723878644049797120,0,0,0
725756578754875394,16,33,1
725893911466639360,0,0,0
726565195225677827,0,0,0
722670305488019456,46,73,1
725162436085555200,0,0,0
724852127537979392,0,0,0
724993189094907904,0,0,0
725167930577559552,0,0,0
723609458962735104,11,6,1
725877496017612800,0,0,0
723319820712812544,3,1,1
722888220858384384,0,0,0
723145097307668481,0,0,0
723927118271258624,0,0,0
726107963824476163,0,0,0
723596475217879040,0,0,0
723822653769920512,0,0,0
723557876317433856,0,0,0
725761436597669888,72,75,2
726075713221185536,0,0,0
726370281783177216,0,0,0
723265007480397824,0,0,0
724580964752453632,59,46,2
723629024241569792,21,38,1
725764133656748032,0,0,0
725331982285213697,0,0,0
725675687445729280,10,21,1
723157290740813824,0,0,0
725783817970130944,128,106,2
724673960806387713,1,0,1
722505731291918337,5,3,1
726407723575697408,0,0,0
725596283164102656,9,9,1
722520098213388288,25,27,2
725345594990944256,0,0,0
725392477398663169,0,0,0
723419724692881408,0,0,0
727624143672213504,0,0,0
725499970267275265,36,42,1
727605533537140737,1,0,1
724796784216780800,0,0,0
727494038778040321,7,4,3
725270613745651712,9,8,1
725477365514522624,0,0,0
725420537099378689,1,0,1
723293887142440964,10,15,1
725142810580525056,0,0,0
727464864982142977,0,0,0
725104069329580032,0,0,0
727506036458852352,0,0,0
725837236328091648,20,31,1
726200690058514433,9,2,1
723268742059200513,0,0,0
725745769727188992,2,1,1
725150872552898560,3,4,1
725734000552075266,42,22,2
725478109097517056,6,4,1
725072449512038400,37,31,1
723617626396721152,1,0,1
725461715509366785,0,0,0
719339920750325760,431,895,1
723331007269724161,0,0,0
726534751318884353,7,5,1
726183745393451008,0,0,0
725372733136232454,11,15,1
727633956615524352,0,0,0
724973751863922688,0,0,0
726477694955835392,5,30,3
722061304974815232,1339,1522,3
725450996202106881,0,0,0
725090581328891905,30,24,1
725324854321242112,0,0,0
725395462677737472,12,25,1
720927249235623936,498,739,1
723494303658463232,608,584,7
726249156595978240,110,120,1
724949728711049216,0,0,0
725071775827152896,0,0,0
726541559064227840,0,0,0
726598452784693248,21,20,2
724898283890573312,737,842,2
726088248217473024,0,0,0
723594387821711360,0,0,0
723498418039971841,0,0,0
644946332788985856,487,445,2
726343102185771010,1,0,1
726407422143815680,0,0,0
727568710228054016,0,0,0
724934156984193026,0,0,0
725788740975644672,0,0,0
723337718508310528,0,0,0
723253182961340417,14,9,1
725408963244732417,1,1,1
727503483838959617,7,3,1
726069812699512832,2,0,1
724995570306158592,0,0,0
725101043177115649,21,0,1
726491798252752896,0,0,0
725755412537053185,30,25,2
724698853136601089,143,93,2
724285358742069253,159,394,1
723150652206014471,0,0,0
723360756192833536,144,146,1
723844726441402368,0,0,0
725883950191628288,3,0,1
725184118506577920,6,11,1
723205832675078144,22,16,3
725352166756519936,13,9,1
724756455564271616,1,0,1
724032023229124608,9,12,1
725836050707279873,3,5,1
724535689094791168,0,0,0
725343159950147588,262,443,3
723562375656419329,0,0,0
727458554488209408,0,0,0
726608140138123266,3,4,1
724343804791156737,1,0,1
723129615447941120,0,0,0
721191611716083712,7,6,1
727640336634257408,0,0,0
724457913331245057,0,0,0
723288755260379137,0,0,0
723131113871446016,1,0,1
725704303713878016,69,119,3
724166784719400961,7,3,1
723196685904551936,363,325,3
723279170483027968,4,2,1
725345917851865088,923,1886,5
726042176518389760,0,0,0
723512542966894593,31,39,1
725470502475587584,0,0,0
723706737786650624,2,0,1
723630726722277383,0,0,0
722532866933067776,0,0,0
727551443448655873,0,0,0
725415588475113477,5,4,1
724744189301415938,0,0,0
724585275616288768,82,67,1
725053246528708610,0,0,0
723101877924036610,0,0,0
727612907660271618,0,0,0
725468644789116932,0,0,0
723217529292775424,1,0,1
724594041862520833,1,0,1
726490293554548737,4,3,1
726557522069479425,0,0,0
723205356986339328,4,5,1
723974907378302976,0,0,0
727555564134223872,222,378,1
726586683504750592,0,0,0
721827034926751744,27,24,1
723703103623671808,2,1,1
723563255784955906,1,1,1
722548738032590848,4618,8165,11
725860093460361220,0,0,0
725882613760679936,10,8,1
713036414745575424,3592,2796,1
723395970675822593,0,0,0
723572368661045248,640,918,6
724008571667501058,0,0,0
723514571797856263,0,0,0
723333984025980928,0,0,0
727444884324552704,0,0,0
723646880119427073,90,134,1
724683600281636864,0,0,0
725390272645992449,0,0,0
724367682145939456,0,0,0
725371755536244736,2,1,1
727645205231439872,14,8,1
725763047881625602,20,53,1
721259145857335296,1,1,1
725375498600235008,8,6,1
725147954961612800,101,161,1
725002247231275009,2,3,1
726046219756134401,0,0,0
725275912892194816,0,0,0
723529578086440961,31,21,1
723053793445814272,6,2,1
727567892489867266,0,0,0
725718713912184833,74,39,1
727472913973153793,2,1,1
724441685019770885,2,0,1
722885016410193920,0,0,0
725486285046079488,0,0,0
725369864383258625,9,7,1
723767638439157760,2,6,1
725408654233505792,0,0,0
723346034013786112,0,0,0
724421364413661187,0,0,0
726552813031952386,0,0,0
725162484395573249,26,30,4
725446703365509121,28,31,3
725778286928785409,0,0,0
727632991300812800,1,1,1
725562924895363072,0,0,0
725383626448375808,0,0,0
724581773162778625,0,0,0
726200241079222272,0,0,0
725459514938511362,0,0,0
726602237846286337,1,0,1
725781564286754817,23,16,1
725844887627829248,0,0,0
727559790185086976,0,0,0
725388313754931200,4,10,1
723679944107139072,0,0,0
725493416851697665,43,51,3
723111306652356610,0,0,0
726305720476409857,4,3,1
724389672231702528,4,2,1
725837932393824256,28,1,1
727550187296575488,0,0,0
725522280218914816,0,0,0
725116380585058304,0,0,0
725688234940964866,0,0,0
725683146121859076,1,0,1
720609120827666433,180,242,1
725159564899848192,0,0,0
725686314318729217,3,2,1
725935700734955520,0,0,0
725148327998795779,9,16,1
725672321004904449,0,0,0
725161289841008640,9,7,1
723524038270824452,0,0,0
726535801614508033,12,2,1
725194650147942400,0,0,0
722460754050424832,409,237,3
723886741673762816,5,9,1
726171375128432641,0,0,0
724624231347015680,0,0,0
724957740745908224,11,13,1
726033166906089472,0,0,0
722545934794489856,12,37,1
726236618546245632,11,8,1
725684245818146816,17,35,1
726140661070614528,10,9,1
725536108537225217,0,0,0
726276459057287168,0,0,0
725360339861262344,169,205,1
727597491009490944,1,0,1
724727939762401280,0,0,0
722500627381776385,216,319,1
724781757669613568,4,10,1
723382348801183744,1,1,1
725475426219515904,0,0,0
722528739163111424,0,0,0
723235480385380352,18,11,2
726006142699225088,0,0,0
724100780219871233,2,0,1
725056508015337472,6,9,1
725282360107765760,0,0,0
723295207672930304,1,0,1
725690853214183424,0,0,0
726127691968221184,43,13,1
726581634053500930,0,0,0
724645692011102208,6123,5246,2
726190274402119681,1,0,1
725834846161924096,84,97,3
727576672648761344,3,2,1
726545849195569153,17,13,1
725828645340631040,0,0,0
723663826508496896,0,0,0
726275836001804288,2,2,1
725301611564830720,56,445,2
725521518038536197,0,0,0
726075833081729024,174,218,2
723369817399402496,9,6,1
723653921097416705,132,167,1
723260125566386176,60,74,2
725755978923167744,10,6,1
725713092248629248,0,0,0
723341578811617280,9,15,1
725014621451472896,0,0,0
725156985453338624,276,364,1
724954042154229761,29,32,1
724338025723998208,0,0,0
726568757267550208,17,18,1
723667291838230528,61,31,1
725364464267235328,264,706,5
724787701279420416,0,0,0
725592926613549057,0,0,0
726142982152437760,146,104,5
723860606722383872,141,144,2
722701726726414336,0,0,0
726096437566689282,0,0,0
726597328971403264,8,8,1
725495829616840704,55,31,3
726222456206200832,0,0,0
725503589771304960,0,0,0
727515581948141568,0,0,0
727571795470106625,1,2,1
727518678007181312,0,0,0
725349663444971520,65,52,1
724684667413254144,0,0,0
725057735335788546,1,0,1
726467071698067456,9,7,1
723113428324368384,0,0,0
726190686366650369,0,0,0
723618574632280064,0,0,0
725521485834547200,0,0,0
726115991806042112,0,0,0
722483545021788160,3,2,1
725272918066925569,1,0,1
725340503290454017,22,41,1
725710964205715456,10,7,1
723953068824473600,1,0,1
725102758815252481,2,1,1
726082516117934081,0,0,0
723311075517583361,0,0,0
725543793747853316,0,0,0
727635635155181568,2,2,1
726107579663929344,0,0,0
723096338703998976,0,0,0
726232060826816512,0,0,0
724318147399004161,89,48,2
714623621445120000,41596,37031,10
705595341098188800,2205,2092,1
726141346658979841,8,0,1
726495616499486720,0,0,0
726107027945066497,5,7,1
724944833220108288,4,3,1
722904031719333888,2,2,1
725546307243266048,1,0,1
724266272368685057,0,0,0
725801120493236226,9,5,1
723517063164268544,0,0,0
724473612825042944,0,0,0
725844679028183040,206,290,1
725516409413996544,0,0,0
725486254717030402,0,0,0
717514094270545921,138,141,1
726030414813384705,0,0,0
725754923556704256,0,0,0
724802402155696128,0,0,0
726037563413127168,5,8,1
725328177225170946,0,0,0
725424691620536321,18,40,1
726531921782542336,0,0,0
724596195918811136,0,0,0
723357297502646273,47,52,2
725356687075344384,0,0,0
725172457896816640,0,0,0
723322590329245698,72,111,11
726607464049852416,5,0,1
726193587155775489,57,78,1
725181705007562752,0,0,0
724476535088910337,0,0,0
724687427567132672,0,0,0
722715048637018112,57,77,1
727437294593015808,0,0,0
